Time[ms],HR[bpm]
13200,98.36066
13233,98.36066
13267,98.36066
13300,98.36066
13333,98.36066
13367,97.53695
13400,97.53695
13433,97.29729
13467,97.29729
13500,97.29729
13533,97.29729
13567,97.29729
13600,97.29729
13633,97.29729
13667,97.29729
13700,97.29729
13733,97.29729
13767,97.29729
13800,97.29729
13833,97.29729
13867,97.29729
13900,97.29729
13933,97.29729
13967,97.53695
14000,97.53695
14033,95.2381
14067,95.2381
14100,95.2381
14133,95.2381
14167,95.2381
14200,95.2381
14233,95.2381
14267,95.2381
14300,95.2381
14333,95.2381
14367,95.2381
14400,95.2381
14433,95.2381
14467,95.2381
14500,95.29412
14533,96.25668
14567,96.25668
14600,96.25668
14633,96.25668
14667,96.25668
14700,96.25668
14733,96.25668
14767,96.25668
14800,96.25668
14833,96.25668
14867,96.25668
14900,96.25668
14933,96.25668
14967,96.25668
15000,96.25668
15033,96.25668
15067,96.25668
15100,97.05882
15133,97.82609
15167,97.82609
15200,97.82609
15233,97.82609
15267,97.82609
15300,97.82609
15333,97.82609
15367,97.82609
15400,97.82609
15433,97.82609
15467,97.82609
15500,97.82609
15533,97.82609
15567,97.82609
15600,99.49749
15633,99.49749
15667,99.49749
15700,99.49749
15733,99.49749
15767,99.49749
15800,98.9011
15833,98.9011
15867,98.9011
15900,98.9011
15933,98.9011
15967,98.9011
16000,98.9011
16033,98.9011
16067,98.9011
16100,98.9011
16133,98.9011
16167,98.9011
16200,98.9011
16233,98.9011
16267,98.9011
16300,98.9011
16333,98.9011
16367,101.25
16400,101.25
16433,101.25
16467,96.77419
16500,96.77419
16533,96.77419
16567,96.77419
16600,96.77419
16633,96.77419
16667,96.77419
16700,96.77419
16733,96.77419
16767,96.77419
16800,96.77419
16833,96.77419
16867,96.77419
16900,96.77419
16933,96.77419
16967,96.77419
17000,98.0198
17033,98.0198
17067,98.0198
17100,97.29729
17133,97.29729
17167,97.29729
17200,97.29729
17233,97.29729
17267,97.29729
17300,97.29729
17333,97.29729
17367,97.29729
17400,97.29729
17433,97.29729
17467,97.29729
17500,97.29729
17533,98.50746
17567,99.0
17600,99.0
17633,99.0
17667,99.0
17700,98.36066
17733,98.36066
17767,98.36066
17800,98.36066
17833,98.36066
17867,98.36066
17900,98.36066
17933,98.36066
17967,98.36066
18000,98.36066
18033,98.36066
18067,98.36066
18100,99.0
18133,99.0
18167,99.0
18200,99.0
18233,99.0
18267,98.9011
18300,98.9011
18333,98.9011
18367,98.9011
18400,98.9011
18433,98.9011
18467,98.9011
18500,98.9011
18533,98.9011
18567,98.9011
18600,98.9011
18633,98.9011
18667,98.9011
18700,98.9011
18733,98.9011
18767,98.9011
18800,98.9011
18833,98.9011
18867,97.29729
18900,100.0
18933,96.25668
18967,96.25668
19000,96.25668
19033,96.25668
19067,96.25668
19100,96.25668
19133,96.25668
19167,96.25668
19200,96.25668
19233,96.25668
19267,96.25668
19300,96.25668
19333,96.25668
19367,96.25668
19400,96.25668
19433,96.25668
19467,96.25668
19500,97.05882
19533,97.82609
19567,97.82609
19600,97.82609
19633,97.82609
19667,97.82609
19700,97.82609
19733,97.82609
19767,97.82609
19800,97.82609
19833,97.82609
19867,97.82609
19900,97.82609
19933,97.82609
19967,97.82609
20000,97.82609
20033,97.82609
20067,97.82609
20100,97.82609
20133,97.82609
20167,97.05882
20200,96.77419
20233,97.59036
20267,97.59036
20300,94.73684
20333,94.73684
20367,94.73684
20400,94.73684
20433,94.73684
20467,94.73684
20500,94.73684
20533,94.73684
20567,94.73684
20600,94.73684
20633,94.73684
20667,94.73684
20700,94.73684
20733,94.73684
20767,94.73684
20800,93.64162
20833,93.64162
20867,93.64162
20900,94.24084
20933,94.24084
20967,94.24084
21000,94.24084
21033,94.24084
21067,94.24084
21100,93.75
21133,93.75
21167,93.75
21200,93.75
21233,93.75
21267,91.83673
21300,91.83673
21333,91.83673
21367,90.50279
21400,90.50279
21433,90.50279
21467,90.50279
21500,90.50279
21533,90.50279
21567,90.50279
21600,90.50279
21633,90.50279
21667,90.50279
21700,90.50279
21733,90.50279
21767,90.50279
21800,90.50279
21833,90.50279
21867,90.50279
21900,90.50279
21933,88.34356
21967,85.26316
22000,85.26316
22033,85.26316
22067,85.26316
22100,85.26316
22133,85.26316
22167,85.26316
22200,85.26316
22233,85.26316
22267,85.26316
22300,85.26316
22333,85.26316
22367,85.26316
22400,85.26316
22433,85.26316
22467,86.74699
22500,86.74699
22533,86.74699
22567,86.74699
22600,86.74699
22633,86.74699
22667,86.74699
22700,86.74699
22733,86.74699
22767,86.74699
22800,84.81676
22833,84.81676
22867,84.81676
22900,84.81676
22933,84.81676
22967,84.81676
23000,84.81676
23033,84.81676
23067,84.81676
23100,84.81676
23133,84.81676
23167,84.81676
23200,84.81676
23233,85.26316
23267,85.26316
23300,82.75862
23333,82.75862
23367,82.75862
23400,82.75862
23433,82.75862
23467,82.75862
23500,82.75862
23533,82.75862
23567,82.75862
23600,82.75862
23633,82.75862
23667,82.75862
23700,82.75862
23733,82.75862
23767,82.75862
23800,82.75862
23833,79.24529
23867,79.24529
23900,79.24529
23933,79.24529
23967,74.22681
24000,74.22681
24033,74.22681
24067,74.22681
24100,74.22681
24133,74.22681
24167,74.22681
24200,74.22681
24233,74.22681
24267,74.22681
24300,74.22681
24333,72.4138
24367,72.4138
24400,72.4138
24433,72.4138
24467,72.4138
24500,72.4138
24533,62.06896999999999
24567,62.06896999999999
24600,62.06896999999999
24633,62.06896999999999
24667,62.06896999999999
24700,62.06896999999999
24733,62.06896999999999
24767,62.06896999999999
24800,62.06896999999999
24833,64.94846
24867,64.94846
24900,64.94846
24933,64.94846
24967,64.94846
25000,70.12987
25033,70.12987
25067,70.12987
25100,70.12987
25133,70.12987
25167,70.12987
25200,70.12987
25233,70.12987
25267,70.12987
25300,70.12987
25333,70.12987
25367,70.12987
25400,70.12987
25433,70.12987
25467,70.12987
25500,70.12987
25533,70.12987
25567,69.23076999999999
25600,69.23076999999999
25633,69.23076999999999
25667,69.23076999999999
25700,69.23076999999999
25733,69.23076999999999
25767,69.23076999999999
25800,69.23076999999999
25833,69.23076999999999
25867,69.23076999999999
25900,69.23076999999999
25933,69.23076999999999
25967,69.23076999999999
26000,69.23076999999999
26033,69.23076999999999
26067,65.85365999999999
26100,65.85365999999999
26133,65.85365999999999
26167,65.85365999999999
26200,65.85365999999999
26233,65.85365999999999
26267,65.85365999999999
26300,65.85365999999999
26333,65.85365999999999
26367,65.85365999999999
26400,65.85365999999999
26433,65.85365999999999
26467,65.85365999999999
26500,65.85365999999999
26533,65.85365999999999
26567,65.85365999999999
26600,55.38462
26633,55.38462
26667,55.38462
26700,55.38462
26733,55.38462
26767,55.38462
26800,55.38462
26833,55.38462
26867,55.38462
26900,55.38462
26933,54.21686999999999
26967,54.21686999999999
27000,54.21686999999999
27033,54.21686999999999
27067,54.21686999999999
27100,54.21686999999999
27133,54.21686999999999
27167,54.21686999999999
27200,54.21686999999999
27233,54.21686999999999
27267,54.21686999999999
27300,54.21686999999999
27333,54.21686999999999
27367,54.21686999999999
27400,54.21686999999999
27433,54.21686999999999
27467,54.21686999999999
27500,54.21686999999999
27533,54.21686999999999
27567,54.21686999999999
27600,54.21686999999999
27633,54.21686999999999
27667,54.21686999999999
27700,54.21686999999999
27733,54.21686999999999
27767,54.21686999999999
27800,54.21686999999999
27833,54.21686999999999
27867,54.21686999999999
27900,51.79856
27933,51.79856
27967,51.79856
28000,51.79856
28033,51.79856
28067,51.79856
28100,51.79856
28133,51.79856
28167,51.79856
28200,48.12834
28233,48.12834
28267,48.12834
28300,48.12834
28333,48.12834
28367,48.12834
28400,48.12834
28433,48.12834
28467,48.12834
28500,48.12834
28533,48.12834
28567,48.12834
28600,48.12834
28633,48.12834
28667,48.12834
28700,48.12834
28733,48.12834
28767,48.12834
28800,44.44444
28833,44.44444
28867,44.44444
28900,44.44444
28933,44.44444
28967,44.44444
29000,44.44444
29033,44.44444
29067,44.44444
29100,44.44444
29133,47.36842
29167,47.36842
29200,47.36842
29233,47.36842
29267,47.36842
29300,47.36842
29333,47.36842
29367,47.36842
29400,47.36842
29433,47.36842
29467,47.36842
29500,47.36842
29533,47.36842
29567,47.36842
29600,47.36842
29633,46.45161
29667,46.45161
29700,46.45161
29733,46.45161
29767,46.45161
29800,46.45161
29833,46.45161
29867,46.45161
29900,46.45161
29933,50.27933
29967,46.45161
30000,46.45161
30033,49.45055
30067,49.45055
30100,49.18033
30133,49.18033
30167,49.18033
30200,49.45055
30233,49.45055
30267,49.45055
30300,49.45055
30333,49.45055
30367,49.45055
30400,49.45055
30433,49.45055
30467,49.45055
30500,49.45055
30533,49.45055
30567,49.45055
30600,49.45055
30633,49.45055
30667,49.45055
30700,49.45055
30733,49.45055
30767,49.45055
30800,53.73134
30833,53.73134
30867,53.73134
30900,53.73134
30933,53.73134
30967,53.73134
31000,55.21473
31033,55.21473
31067,55.21473
31100,55.55556
31133,55.55556
31167,55.55556
31200,55.55556
31233,55.55556
31267,55.21473
31300,55.21473
31333,55.21473
31367,55.21473
31400,55.21473
31433,55.21473
31467,55.21473
31500,55.21473
31533,55.21473
31567,55.21473
31600,55.21473
31633,55.21473
31667,55.21473
31700,55.21473
31733,55.21473
31767,55.21473
31800,55.21473
31833,55.21473
31867,55.21473
31900,55.21473
31933,55.21473
31967,55.21473
32000,55.21473
32033,55.21473
32067,55.21473
32100,55.21473
32133,55.21473
32167,56.25
32200,56.25
32233,56.25
32267,56.25
32300,56.25
32333,56.25
32367,56.25
32400,55.90062
32433,55.90062
32467,55.90062
32500,55.90062
32533,55.90062
32567,55.90062
32600,55.90062
32633,55.90062
32667,55.90062
32700,55.90062
32733,55.90062
32767,55.90062
32800,55.90062
32833,55.90062
32867,56.60378000000001
32900,56.60378000000001
32933,56.60378000000001
32967,56.5445
33000,56.5445
33033,56.5445
33067,56.5445
33100,56.5445
33133,56.5445
33167,56.5445
33200,56.5445
33233,56.5445
33267,56.5445
33300,56.5445
33333,56.5445
33367,56.25
33400,56.25
33433,62.5
33467,62.5
33500,62.5
33533,62.5
33567,62.5
33600,62.5
33633,62.5
33667,62.5
33700,62.5
33733,62.5
33767,62.5
33800,62.5
33833,62.5
33867,62.5
33900,62.5
33933,62.7907
33967,62.7907
34000,62.7907
34033,62.7907
34067,62.7907
34100,62.7907
34133,62.7907
34167,62.7907
34200,62.7907
34233,62.7907
34267,62.7907
34300,62.7907
34333,62.7907
34367,62.7907
34400,62.7907
34433,62.7907
34467,62.7907
34500,62.7907
34533,62.7907
34567,62.7907
34600,62.7907
34633,62.7907
34667,62.7907
34700,62.7907
34733,62.7907
34767,62.7907
34800,62.7907
34833,62.7907
34867,62.7907
34900,62.7907
34933,62.7907
34967,62.7907
35000,62.7907
35033,62.5
35067,62.5
35100,62.5
35133,62.5
35167,62.5
35200,62.5
35233,62.5
35267,62.5
35300,62.5
35333,62.5
35367,62.5
35400,62.5
35433,62.5
35467,62.5
35500,62.5
35533,62.5
35567,62.5
35600,62.5
35633,62.5
35667,62.5
35700,62.5
35733,62.5
35767,62.5
35800,62.5
35833,62.5
35867,62.5
35900,62.5
35933,62.5
35967,61.53846
36000,61.53846
36033,50.0
36067,61.53846
36100,61.53846
36133,61.53846
36167,61.53846
36200,61.53846
36233,61.53846
36267,61.53846
36300,61.53846
36333,61.53846
36367,61.53846
36400,61.53846
36433,61.53846
36467,61.53846
36500,61.53846
36533,46.15385
36567,46.15385
36600,46.15385
36633,46.15385
36667,46.15385
36700,46.15385
36733,46.15385
36767,46.15385
36800,46.15385
36833,46.15385
36867,43.37349
36900,43.37349
36933,43.37349
36967,43.11377
37000,43.11377
37033,43.11377
37067,43.11377
37100,43.11377
37133,43.11377
37167,43.11377
37200,43.11377
37233,43.11377
37267,43.11377
37300,43.11377
37333,43.11377
37367,43.11377
37400,43.11377
37433,43.11377
37467,43.11377
37500,43.11377
37533,43.11377
37567,43.11377
37600,43.11377
37633,45.22613
37667,45.22613
37700,45.22613
37733,45.22613
37767,45.22613
37800,45.22613
37833,41.86047
37867,41.86047
37900,41.86047
37933,41.86047
37967,41.86047
38000,41.86047
38033,41.86047
38067,41.86047
38100,41.86047
38133,41.86047
38167,41.86047
38200,41.86047
38233,41.86047
38267,41.86047
38300,41.86047
38333,41.6185
38367,41.6185
38400,41.6185
38433,41.6185
38467,41.6185
38500,41.6185
38533,41.6185
38567,41.6185
38600,44.77612
38633,44.77612
38667,44.77612
38700,44.77612
38733,42.60355
38767,42.60355
38800,42.60355
38833,42.60355
38867,42.60355
38900,42.60355
38933,42.60355
38967,42.60355
39000,42.60355
39033,42.60355
39067,42.60355
39100,42.60355
39133,42.60355
39167,42.60355
39200,42.60355
39233,42.60355
39267,42.60355
39300,42.60355
39333,42.60355
39367,42.60355
39400,42.60355
39433,42.60355
39467,42.60355
39500,42.60355
39533,42.60355
39567,42.60355
39600,42.60355
39633,42.60355
39667,44.77612
39700,44.77612
39733,44.77612
39767,44.77612
39800,41.6185
39833,41.6185
39867,41.6185
39900,41.6185
39933,41.6185
39967,41.6185
40000,41.6185
40033,41.6185
40067,41.6185
40100,41.6185
40133,41.6185
40167,41.6185
40200,41.6185
40233,41.6185
40267,41.6185
40300,41.6185
40333,41.6185
40367,41.6185
40400,41.6185
40433,41.6185
40467,41.6185
40500,41.6185
40533,41.6185
40567,41.6185
40600,41.6185
40633,41.6185
40667,41.6185
40700,41.6185
40733,58.06452
40767,57.14286
40800,57.14286
40833,57.14286
40867,57.14286
40900,57.14286
40933,57.14286
40967,57.14286
41000,57.14286
41033,57.14286
41067,57.14286
41100,57.14286
41133,57.14286
41167,57.14286
41200,57.14286
41233,57.14286
41267,57.14286
41300,57.14286
41333,57.14286
41367,57.14286
41400,57.14286
41433,57.14286
41467,57.14286
41500,57.14286
41533,56.69291
41567,56.69291
41600,56.69291
41633,56.69291
41667,56.69291
41700,56.69291
41733,56.69291
41767,56.69291
41800,56.69291
41833,56.69291
41867,56.69291
41900,55.90062
41933,56.69291
41967,56.69291
42000,54.87805
42033,54.87805
42067,54.87805
42100,54.87805
42133,54.87805
42167,54.87805
42200,54.87805
42233,54.87805
42267,54.87805
42300,54.87805
42333,54.87805
42367,54.87805
42400,54.87805
42433,54.87805
42467,54.87805
42500,54.87805
42533,54.87805
42567,54.87805
42600,54.87805
42633,54.87805
42667,54.87805
42700,54.87805
42733,54.87805
42767,54.87805
42800,54.87805
42833,54.87805
42867,54.87805
42900,54.87805
42933,54.87805
42967,54.87805
43000,55.6701
43033,55.6701
43067,55.6701
43100,55.6701
43133,55.6701
43167,55.6701
43200,55.6701
43233,55.6701
43267,55.6701
43300,55.6701
43333,55.6701
43367,56.25
43400,56.25
43433,56.25
43467,56.25
43500,56.25
43533,56.25
43567,56.25
43600,56.25
43633,56.25
43667,56.25
43700,56.25
43733,56.25
43767,56.25
43800,56.25
43833,56.25
43867,56.25
43900,56.25
43933,56.25
43967,56.25
44000,56.25
44033,56.25
44067,56.25
44100,56.25
44133,56.25
44167,56.25
44200,56.25
44233,56.25
44267,56.25
44300,56.25
44333,56.25
44367,56.25
44400,56.25
44433,56.25
44467,56.25
44500,54.54546
44533,50.5618
44567,50.5618
44600,50.5618
44633,50.5618
44667,50.5618
44700,50.5618
44733,50.5618
44767,50.5618
44800,50.5618
44833,50.5618
44867,50.5618
44900,50.5618
44933,50.5618
44967,50.5618
45000,50.5618
45033,50.5618
45067,50.5618
45100,50.5618
45133,50.5618
45167,50.5618
45200,50.5618
45233,50.5618
45267,50.5618
45300,50.5618
45333,50.5618
45367,50.5618
45400,50.5618
45433,49.31507
45467,49.31507
45500,49.31507
45533,49.31507
45567,49.31507
45600,49.31507
45633,49.31507
45667,49.31507
45700,49.31507
45733,49.45055
45767,49.45055
45800,49.45055
45833,49.45055
45867,49.45055
45900,49.45055
45933,49.45055
45967,49.45055
46000,49.45055
46033,49.45055
46067,49.45055
46100,49.45055
46133,49.45055
46167,49.45055
46200,49.45055
46233,49.45055
46267,49.45055
46300,49.45055
46333,49.45055
46367,49.45055
46400,49.45055
46433,49.45055
46467,49.45055
46500,48.32215
46533,48.32215
46567,48.32215
46600,48.32215
46633,52.02312
46667,52.02312
46700,52.32558
46733,52.32558
46767,52.32558
46800,52.32558
46833,52.32558
46867,52.32558
46900,52.32558
46933,52.32558
46967,52.32558
47000,52.32558
47033,52.32558
47067,52.32558
47100,52.32558
47133,52.32558
47167,52.32558
47200,52.32558
47233,52.32558
47267,52.32558
47300,52.32558
47333,54.82233000000001
47367,54.82233000000001
47400,54.82233000000001
47433,54.82233000000001
47467,54.82233000000001
47500,54.82233000000001
47533,54.82233000000001
47567,54.82233000000001
47600,56.25
47633,56.25
47667,56.25
47700,56.25
47733,56.25
47767,56.25
47800,56.25
47833,56.25
47867,56.25
47900,56.25
47933,56.25
47967,56.25
48000,56.25
48033,56.25
48067,56.25
48100,56.25
48133,58.69565
48167,59.01639
48200,59.01639
48233,59.01639
48267,59.01639
48300,59.01639
48333,59.01639
48367,59.01639
48400,59.01639
48433,59.01639
48467,59.01639
48500,59.01639
48533,59.01639
48567,59.01639
48600,59.01639
48633,59.01639
48667,59.01639
48700,59.01639
48733,59.01639
48767,59.01639
48800,59.01639
48833,58.82353000000001
48867,61.36364
48900,61.36364
48933,61.36364
48967,61.36364
49000,61.36364
49033,61.36364
49067,61.36364
49100,61.71429000000001
49133,61.71429000000001
49167,61.71429000000001
49200,61.71429000000001
49233,61.71429000000001
49267,61.71429000000001
49300,61.71429000000001
49333,61.71429000000001
49367,61.71429000000001
49400,61.71429000000001
49433,61.71429000000001
49467,61.71429000000001
49500,61.71429000000001
49533,61.71429000000001
49567,61.71429000000001
49600,61.71429000000001
49633,61.71429000000001
49667,61.71429000000001
49700,61.71429000000001
49733,61.71429000000001
49767,61.71429000000001
49800,63.0
49833,70.12987
49867,70.12987
49900,70.12987
49933,70.12987
49967,70.12987
50000,70.12987
50033,70.12987
50067,70.12987
50100,70.12987
50133,70.12987
50167,70.12987
50200,70.12987
50233,70.12987
50267,70.12987
50300,70.12987
50333,70.12987
50367,70.12987
50400,71.59091
50433,71.59091
50467,71.59091
50500,71.59091
50533,71.59091
50567,71.59091
50600,71.59091
50633,71.59091
50667,71.59091
50700,71.59091
50733,71.59091
50767,71.59091
50800,71.59091
50833,71.59091
50867,71.59091
50900,71.59091
50933,75.0
50967,75.0
51000,75.0
51033,75.0
51067,74.22681
51100,74.22681
51133,74.22681
51167,74.22681
51200,73.84615
51233,73.84615
51267,73.84615
51300,73.84615
51333,73.84615
51367,79.24529
51400,79.24529
51433,79.24529
51467,79.24529
51500,79.24529
51533,79.24529
51567,79.24529
51600,79.24529
51633,79.24529
51667,79.24529
51700,80.44693000000002
51733,80.44693000000002
51767,80.44693000000002
51800,80.44693000000002
51833,80.44693000000002
51867,80.44693000000002
51900,80.44693000000002
51933,80.44693000000002
51967,80.44693000000002
52000,80.44693000000002
52033,80.89888
52067,80.89888
52100,80.89888
52133,80.89888
52167,80.89888
52200,80.89888
52233,80.89888
52267,80.89888
52300,80.89888
52333,80.89888
52367,80.89888
52400,80.89888
52433,80.89888
52467,80.89888
52500,80.89888
52533,80.89888
52567,79.41176999999998
52600,80.0
52633,80.0
52667,80.0
52700,80.0
52733,80.0
52767,80.0
52800,80.0
52833,80.0
52867,80.0
52900,80.0
52933,80.0
52967,80.0
53000,80.0
53033,80.0
53067,80.0
53100,80.0
53133,80.0
53167,80.0
53200,80.0
53233,81.0
53267,81.0
53300,81.0
53333,80.59702
53367,80.59702
53400,80.44693000000002
53433,80.44693000000002
53467,80.44693000000002
53500,80.0
53533,80.0
53567,80.0
53600,80.0
53633,80.0
53667,80.0
53700,80.0
53733,80.0
53767,80.0
53800,80.0
53833,80.0
53867,81.81818
53900,81.81818
53933,81.81818
53967,81.81818
54000,81.81818
54033,81.81818
54067,81.81818
54100,82.75862
54133,82.75862
54167,82.75862
54200,82.75862
54233,82.75862
54267,82.75862
54300,82.75862
54333,82.75862
54367,82.75862
54400,82.75862
54433,82.75862
54467,82.75862
54500,83.93782
54533,83.93782
54567,83.93782
54600,83.93782
54633,83.93782
54667,83.93782
54700,83.93782
54733,83.93782
54767,83.93782
54800,83.93782
54833,83.93782
54867,83.93782
54900,85.71429
54933,85.71429
54967,85.71429
55000,85.71429
55033,85.71429
55067,85.71429
55100,85.71429
55133,85.71429
55167,85.71429
55200,85.71429
55233,85.71429
55267,84.81676
55300,84.81676
55333,84.81676
55367,84.81676
55400,84.81676
55433,84.81676
55467,84.81676
55500,84.81676
55533,84.81676
55567,84.81676
55600,84.81676
55633,84.81676
55667,84.81676
55700,84.81676
55733,84.70588000000002
55767,84.70588000000002
55800,84.70588000000002
55833,84.70588000000002
55867,84.70588000000002
55900,84.70588000000002
55933,84.70588000000002
55967,84.81676
56000,84.81676
56033,84.81676
56067,84.81676
56100,84.81676
56133,84.81676
56167,84.81676
56200,84.81676
56233,84.81676
56267,84.81676
56300,84.81676
56333,84.81676
56367,84.81676
56400,84.81676
56433,84.70588000000002
56467,84.70588000000002
56500,84.70588000000002
56533,84.70588000000002
56567,84.70588000000002
56600,84.70588000000002
56633,84.70588000000002
56667,84.70588000000002
56700,84.70588000000002
56733,84.70588000000002
56767,84.70588000000002
56800,84.70588000000002
56833,84.70588000000002
56867,84.70588000000002
56900,84.70588000000002
56933,84.70588000000002
56967,84.70588000000002
57000,80.59702
57033,84.70588000000002
57067,79.80296
57100,79.80296
57133,79.55801
57167,79.55801
57200,79.55801
57233,79.55801
57267,79.55801
57300,79.55801
57333,79.55801
57367,79.55801
57400,79.55801
57433,79.55801
57467,79.55801
57500,79.55801
57533,79.55801
57567,79.55801
57600,79.55801
57633,79.55801
57667,79.55801
57700,81.0
57733,81.0
57767,81.0
57800,81.0
57833,81.0
57867,80.0
57900,80.0
57933,80.0
57967,80.0
58000,80.0
58033,80.0
58067,80.44693000000002
