Time[ms],HR[bpm]
6067,74.22681
6100,74.22681
6133,74.22681
6167,74.22681
6200,74.22681
6233,74.22681
6267,72.83237
6300,72.83237
6333,72.83237
6367,72.83237
6400,72.83237
6433,72.83237
6467,72.83237
6500,72.83237
6533,75.0
6567,75.0
6600,75.0
6633,75.0
6667,75.0
6700,75.0
6733,75.0
6767,75.0
6800,75.0
6833,75.0
6867,75.0
6900,75.0
6933,75.0
6967,74.55621
7000,74.55621
7033,74.55621
7067,74.55621
7100,77.41936
7133,77.41936
7167,77.41936
7200,77.41936
7233,77.41936
7267,77.41936
7300,77.41936
7333,77.41936
7367,77.41936
7400,77.41936
7433,77.41936
7467,77.41936
7500,77.41936
7533,77.41936
7567,77.41936
7600,77.41936
7633,77.41936
7667,77.41936
7700,77.41936
7733,80.0
7767,80.0
7800,80.0
7833,80.0
7867,80.0
7900,80.0
7933,80.0
7967,80.0
8000,80.0
8033,80.0
8067,80.0
8100,80.0
8133,80.0
8167,80.0
8200,80.0
8233,80.0
8267,80.0
8300,80.0
8333,80.0
8367,80.0
8400,81.0
8433,81.0
8467,81.0
8500,81.0
8533,81.0
8567,82.28571
8600,82.28571
8633,82.28571
8667,82.28571
8700,82.28571
8733,82.28571
8767,82.28571
8800,82.28571
8833,82.28571
8867,82.28571
8900,82.28571
8933,82.28571
8967,82.28571
9000,82.28571
9033,82.28571
9067,82.28571
9100,82.65306
9133,82.65306
9167,82.65306
9200,82.65306
9233,82.65306
9267,82.65306
9300,82.65306
9333,82.65306
9367,82.65306
9400,83.72093000000002
9433,83.72093000000002
9467,83.72093000000002
9500,83.72093000000002
9533,83.72093000000002
9567,83.72093000000002
9600,83.72093000000002
9633,83.72093000000002
9667,83.72093000000002
9700,83.72093000000002
9733,83.72093000000002
9767,83.72093000000002
9800,85.26316
9833,85.26316
9867,85.26316
9900,85.26316
9933,85.26316
9967,85.26316
10000,85.26316
10033,85.26316
10067,85.26316
10100,85.26316
10133,85.26316
10167,85.26316
10200,90.0
10233,90.0
10267,91.52542
10300,91.52542
10333,91.52542
10367,91.52542
10400,91.52542
10433,91.52542
10467,91.52542
10500,91.52542
10533,91.52542
10567,91.52542
10600,91.52542
10633,91.52542
10667,91.52542
10700,91.52542
10733,91.52542
10767,91.52542
10800,91.52542
10833,91.52542
10867,91.52542
10900,91.52542
10933,91.52542
10967,90.90909
11000,90.90909
11033,90.90909
11067,90.90909
11100,90.90909
11133,90.90909
11167,90.90909
11200,93.64162
11233,93.64162
11267,93.10345
11300,93.10345
11333,93.10345
11367,93.10345
11400,93.10345
11433,93.10345
11467,93.10345
11500,93.10345
11533,93.10345
11567,93.10345
11600,93.10345
11633,93.10345
11667,92.78351
11700,92.78351
11733,92.78351
11767,92.78351
11800,92.78351
11833,92.78351
11867,92.78351
11900,92.78351
11933,92.78351
11967,92.78351
12000,92.78351
12033,93.64162
12067,93.64162
12100,93.64162
12133,93.64162
12167,93.64162
12200,93.64162
12233,93.64162
12267,93.64162
12300,93.75
12333,93.75
12367,93.75
12400,93.75
12433,93.75
12467,93.75
12500,93.75
12533,93.75
12567,93.75
12600,93.75
12633,93.75
12667,93.75
12700,93.75
12733,93.10345
12767,93.10345
12800,93.10345
12833,93.10345
12867,93.10345
12900,93.10345
12933,93.10345
12967,92.78351
13000,92.78351
13033,92.78351
13067,92.78351
13100,92.78351
13133,92.78351
13167,92.78351
13200,92.78351
13233,92.78351
13267,92.78351
13300,92.78351
13333,92.04546
13367,92.04546
13400,92.04546
13433,92.04546
13467,92.04546
13500,92.04546
13533,92.04546
13567,92.04546
13600,92.04546
13633,92.04546
13667,92.04546
13700,90.90909
13733,90.90909
13767,90.90909
13800,90.90909
13833,90.90909
13867,90.90909
13900,90.90909
13933,90.50279
13967,90.50279
14000,90.50279
14033,90.50279
14067,90.50279
14100,90.50279
14133,90.50279
14167,90.50279
14200,90.50279
14233,90.50279
14267,90.50279
14300,90.50279
14333,90.50279
14367,90.45226
14400,90.45226
14433,90.45226
14467,90.45226
14500,90.45226
14533,90.45226
14567,90.50279
14600,90.50279
14633,90.50279
14667,90.50279
14700,90.50279
14733,90.50279
14767,90.50279
14800,90.50279
14833,90.50279
14867,90.50279
14900,90.50279
14933,90.50279
14967,90.50279
15000,90.50279
15033,90.50279
15067,90.0
15100,90.0
15133,90.0
15167,90.0
15200,90.0
15233,90.50279
15267,90.50279
15300,90.50279
15333,90.50279
15367,90.50279
15400,90.50279
15433,90.50279
15467,90.50279
15500,90.50279
15533,90.50279
15567,90.50279
15600,90.50279
15633,90.50279
15667,90.50279
15700,90.50279
15733,90.50279
15767,90.0
15800,90.0
15833,90.0
15867,90.0
15900,90.0
15933,89.01099
15967,89.01099
16000,89.01099
16033,89.01099
16067,89.01099
16100,89.01099
16133,89.01099
16167,89.01099
16200,89.01099
16233,89.01099
16267,89.01099
16300,89.01099
16333,89.01099
16367,89.01099
16400,89.01099
16433,89.01099
16467,89.01099
16500,89.01099
16533,87.80488000000004
16567,87.80488000000004
16600,88.04348
16633,88.04348
16667,88.04348
16700,88.04348
16733,88.04348
16767,88.04348
16800,88.04348
16833,88.04348
16867,88.04348
16900,88.04348
16933,88.04348
16967,88.04348
17000,88.04348
17033,88.04348
17067,88.66995
17100,88.66995
17133,89.01099
17167,89.01099
17200,89.01099
17233,89.01099
17267,89.01099
17300,89.01099
17333,89.01099
17367,89.01099
17400,89.01099
17433,89.01099
17467,89.01099
17500,89.01099
17533,89.01099
17567,89.01099
17600,89.01099
17633,89.01099
17667,89.01099
17700,89.01099
17733,89.01099
17767,88.66995
17800,88.66995
17833,89.01099
17867,89.01099
17900,89.01099
17933,89.01099
17967,89.01099
18000,89.01099
18033,89.01099
18067,89.01099
18100,89.50276
18133,89.50276
18167,89.50276
18200,89.50276
18233,89.50276
18267,89.50276
18300,89.50276
18333,89.50276
18367,89.50276
18400,89.50276
18433,89.01099
18467,89.01099
18500,90.0
18533,89.50276
18567,89.50276
18600,89.50276
18633,89.50276
18667,89.50276
18700,89.50276
18733,89.50276
18767,89.50276
18800,89.50276
18833,89.50276
18867,89.50276
18900,89.50276
18933,89.50276
18967,89.50276
19000,90.0
19033,90.0
19067,90.0
19100,90.0
19133,90.0
19167,90.0
19200,90.0
19233,90.0
19267,90.0
19300,90.0
19333,90.0
19367,90.0
19400,90.0
19433,90.0
19467,90.0
19500,90.0
19533,90.0
19567,90.0
19600,90.0
19633,90.0
19667,90.0
19700,89.55224
19733,89.55224
19767,89.55224
19800,89.55224
19833,90.0
19867,90.0
19900,90.0
19933,90.0
19967,90.0
20000,90.0
20033,90.0
20067,90.0
20100,90.0
20133,90.0
20167,90.0
20200,90.0
20233,90.0
20267,90.0
20300,90.0
20333,90.0
20367,90.0
20400,90.0
20433,90.0
20467,90.0
20500,90.0
20533,90.50279
20567,90.50279
20600,90.50279
20633,90.50279
20667,90.50279
20700,90.50279
20733,90.50279
20767,90.50279
20800,90.50279
20833,90.50279
20867,90.50279
20900,90.50279
20933,90.50279
20967,91.37056
21000,91.37056
21033,91.37056
21067,91.37056
21100,91.37056
21133,91.37056
21167,91.37056
21200,91.37056
21233,91.52542
21267,91.52542
21300,91.52542
21333,91.52542
21367,91.52542
21400,91.52542
21433,91.52542
21467,91.52542
21500,91.52542
21533,91.52542
21567,91.52542
21600,91.52542
21633,91.52542
21667,90.90909
21700,90.90909
21733,90.90909
21767,90.90909
21800,90.90909
21833,90.90909
21867,90.90909
21900,91.52542
21933,91.52542
21967,91.52542
22000,91.52542
22033,91.52542
22067,91.52542
22100,91.52542
22133,91.52542
22167,91.52542
22200,91.52542
22233,91.52542
22267,91.52542
22300,91.52542
22333,91.37056
22367,91.37056
22400,91.37056
22433,91.37056
22467,91.37056
22500,91.37056
22533,91.37056
22567,91.37056
22600,92.04546
22633,92.04546
22667,92.04546
22700,92.04546
22733,92.04546
22767,92.04546
22800,92.04546
22833,92.04546
22867,92.04546
22900,92.04546
22933,92.04546
22967,92.30769
23000,92.30769
23033,92.30769
23067,92.30769
23100,92.30769
23133,91.83673
23167,91.83673
23200,91.83673
23233,91.83673
23267,91.52542
23300,91.52542
23333,91.52542
23367,91.52542
23400,91.52542
23433,91.52542
23467,91.52542
23500,91.52542
23533,91.52542
23567,91.52542
23600,91.52542
23633,91.52542
23667,91.52542
23700,90.45226
23733,90.45226
23767,90.45226
23800,90.45226
23833,90.45226
23867,90.45226
23900,91.01124
23933,91.01124
23967,91.01124
24000,91.01124
24033,91.01124
24067,91.01124
24100,91.01124
24133,91.01124
24167,91.01124
24200,91.01124
24233,91.01124
24267,91.01124
24300,91.01124
24333,91.01124
24367,91.01124
24400,90.45226
24433,90.45226
24467,90.45226
24500,90.45226
24533,90.45226
24567,89.50276
24600,89.50276
24633,89.50276
24667,89.50276
24700,89.50276
24733,89.50276
24767,89.50276
24800,89.50276
24833,89.50276
24867,89.50276
24900,89.50276
24933,89.50276
24967,89.50276
25000,89.50276
25033,89.50276
25067,89.55224
25100,89.55224
25133,89.55224
25167,89.55224
25200,88.52459
25233,88.52459
25267,88.52459
25300,88.52459
25333,88.52459
25367,88.52459
25400,88.52459
25433,88.52459
25467,88.52459
25500,88.52459
25533,88.52459
25567,88.52459
25600,88.52459
25633,88.52459
25667,88.52459
25700,88.52459
25733,88.66995
25767,88.66995
25800,89.01099
25833,89.01099
25867,89.01099
25900,89.01099
25933,89.01099
25967,89.01099
26000,89.01099
26033,89.01099
26067,89.01099
26100,89.01099
26133,89.01099
26167,89.01099
26200,89.01099
26233,89.01099
26267,89.01099
26300,89.01099
26333,89.01099
26367,89.01099
26400,89.01099
26433,88.66995
26467,88.66995
26500,88.52459
26533,88.52459
26567,88.52459
26600,88.52459
26633,88.52459
26667,88.52459
26700,88.52459
26733,88.52459
26767,88.52459
26800,88.52459
26833,88.52459
26867,88.52459
26900,88.52459
26933,88.52459
26967,88.52459
27000,88.52459
27033,88.52459
27067,89.10891
27100,89.10891
27133,89.10891
27167,88.04348
27200,88.04348
27233,88.04348
27267,88.04348
27300,88.04348
27333,88.04348
27367,88.04348
27400,88.04348
27433,88.04348
27467,88.04348
27500,88.04348
27533,88.04348
27567,88.04348
27600,88.04348
27633,88.04348
27667,88.04348
27700,88.04348
27733,88.23529
27767,88.52459
27800,88.52459
27833,88.52459
27867,88.52459
27900,88.52459
27933,88.52459
27967,88.52459
28000,88.52459
28033,88.52459
28067,88.52459
28100,88.52459
28133,88.52459
28167,88.52459
28200,88.52459
28233,88.52459
28267,88.52459
28300,88.52459
28333,88.52459
28367,88.52459
28400,88.52459
28433,88.52459
28467,87.09676999999998
28500,87.09676999999998
28533,87.09676999999998
28567,87.09676999999998
28600,87.09676999999998
28633,87.09676999999998
28667,87.09676999999998
28700,87.09676999999998
28733,87.09676999999998
28767,87.09676999999998
28800,87.09676999999998
28833,87.09676999999998
28867,87.09676999999998
28900,87.09676999999998
28933,87.09676999999998
28967,87.09676999999998
29000,87.09676999999998
29033,87.09676999999998
29067,87.09676999999998
29100,88.04348
29133,88.04348
29167,88.04348
29200,88.04348
29233,88.04348
29267,88.04348
29300,88.04348
29333,88.04348
29367,88.04348
29400,88.04348
29433,88.04348
29467,88.04348
29500,88.04348
29533,88.04348
29567,88.04348
29600,88.04348
29633,88.04348
29667,88.04348
29700,88.04348
29733,88.04348
29767,88.23529
29800,89.01099
29833,89.01099
29867,89.01099
29900,89.01099
29933,89.01099
29967,89.01099
30000,89.01099
30033,89.01099
30067,89.01099
30100,89.01099
30133,89.01099
30167,89.01099
30200,89.01099
30233,89.01099
30267,89.01099
30300,89.01099
30333,89.01099
30367,89.01099
30400,89.01099
30433,89.01099
30467,88.66995
30500,88.66995
30533,89.01099
30567,89.01099
30600,89.01099
30633,89.01099
30667,89.01099
30700,89.01099
30733,89.01099
30767,89.01099
30800,89.01099
30833,89.01099
30867,89.01099
30900,89.01099
30933,89.01099
30967,89.01099
31000,89.01099
31033,89.01099
31067,89.01099
31100,89.55224
31133,89.55224
31167,89.55224
31200,89.55224
31233,89.50276
31267,89.50276
31300,90.0
31333,90.0
31367,90.0
31400,90.0
31433,90.0
31467,90.0
31500,90.0
31533,90.0
31567,90.0
31600,90.0
31633,90.0
31667,90.0
31700,90.90909
31733,90.90909
31767,90.90909
31800,90.90909
31833,90.90909
31867,90.90909
31900,90.90909
31933,91.01124
31967,91.01124
32000,91.01124
32033,91.01124
32067,91.01124
32100,91.01124
32133,91.01124
32167,91.01124
32200,91.01124
32233,91.01124
32267,91.01124
32300,91.01124
32333,91.37056
32367,91.37056
32400,91.37056
32433,91.37056
32467,91.37056
32500,91.37056
32533,91.37056
32567,91.37056
32600,92.04546
32633,92.04546
32667,92.04546
32700,92.04546
32733,92.04546
32767,92.04546
32800,92.04546
32833,92.04546
32867,92.04546
32900,92.04546
32933,92.04546
32967,92.04546
33000,92.04546
33033,91.37056
33067,91.37056
33100,91.37056
33133,91.37056
33167,91.37056
33200,91.37056
33233,91.37056
33267,91.37056
33300,91.01124
33333,91.01124
33367,91.01124
33400,91.01124
33433,91.01124
33467,91.01124
33500,91.01124
33533,91.01124
33567,91.01124
33600,91.01124
33633,91.01124
33667,91.01124
33700,91.01124
33733,90.45226
33767,90.45226
33800,90.45226
33833,90.45226
33867,90.45226
33900,90.45226
33933,90.50279
33967,90.50279
34000,90.50279
34033,90.50279
34067,90.50279
34100,90.50279
34133,90.50279
34167,90.50279
34200,90.50279
34233,90.50279
34267,90.50279
34300,90.50279
34333,90.50279
34367,90.90909
34400,90.90909
34433,90.90909
34467,90.90909
34500,90.90909
34533,90.45226
34567,90.45226
34600,91.01124
34633,91.01124
34667,91.01124
34700,91.01124
34733,91.01124
34767,91.01124
34800,91.01124
34833,91.01124
34867,91.01124
34900,91.01124
34933,91.01124
34967,91.01124
35000,91.01124
35033,91.37056
35067,91.37056
35100,91.37056
35133,91.37056
35167,91.37056
35200,91.37056
35233,91.37056
35267,91.37056
35300,91.01124
35333,91.01124
35367,91.01124
35400,91.01124
35433,91.01124
35467,91.01124
35500,91.01124
35533,91.01124
35567,91.01124
35600,91.01124
35633,91.01124
35667,91.01124
35700,91.01124
35733,90.45226
35767,90.45226
35800,90.45226
35833,90.45226
35867,90.45226
35900,90.45226
35933,90.50279
35967,90.50279
36000,90.50279
36033,90.50279
36067,90.50279
36100,90.50279
36133,90.50279
36167,90.50279
36200,90.50279
36233,90.50279
36267,90.50279
36300,90.50279
36333,91.37056
36367,91.37056
36400,91.37056
36433,91.37056
36467,91.37056
36500,91.37056
36533,91.37056
36567,91.37056
36600,92.04546
36633,92.04546
36667,92.04546
36700,92.04546
36733,92.04546
36767,92.04546
36800,92.04546
36833,92.04546
36867,92.04546
36900,92.04546
36933,92.04546
36967,92.30769
37000,92.30769
37033,92.30769
37067,92.30769
37100,92.30769
37133,92.30769
37167,92.30769
37200,92.30769
37233,92.30769
37267,92.30769
37300,92.04546
37333,92.04546
37367,92.04546
37400,92.04546
37433,92.04546
37467,91.52542
37500,91.52542
37533,91.52542
37567,91.52542
37600,91.52542
37633,91.83673
37667,91.83673
37700,91.83673
37733,91.83673
37767,91.83673
37800,91.83673
37833,91.83673
37867,91.83673
37900,91.83673
37933,90.50279
37967,90.50279
38000,90.50279
38033,90.50279
38067,90.50279
38100,90.50279
38133,90.50279
38167,90.50279
38200,90.50279
38233,91.37056
38267,91.37056
38300,91.37056
38333,91.37056
38367,91.37056
38400,91.37056
38433,91.37056
38467,91.83673
38500,91.52542
38533,91.52542
38567,91.52542
38600,91.52542
38633,91.52542
38667,91.52542
38700,91.52542
38733,91.52542
38767,91.52542
38800,91.52542
38833,91.52542
38867,91.52542
38900,91.37056
38933,91.37056
38967,91.37056
39000,91.37056
39033,91.37056
39067,91.37056
39100,91.37056
39133,91.37056
39167,92.04546
39200,92.04546
39233,92.04546
39267,92.04546
39300,92.04546
39333,92.04546
39367,92.04546
39400,92.04546
39433,92.04546
39467,92.04546
39500,92.04546
39533,92.04546
39567,91.83673
39600,91.83673
39633,91.83673
39667,91.83673
39700,91.83673
39733,91.83673
39767,91.83673
39800,91.83673
39833,91.83673
39867,92.57143
39900,92.57143
39933,92.57143
39967,92.57143
40000,92.57143
40033,92.57143
40067,92.57143
40100,92.57143
40133,92.57143
40167,93.26425
40200,93.26425
40233,93.26425
40267,93.26425
40300,93.26425
40333,93.26425
40367,93.26425
40400,93.26425
40433,93.26425
40467,93.26425
40500,93.26425
40533,93.26425
40567,93.64162
40600,93.64162
40633,93.64162
40667,93.64162
40700,93.64162
40733,93.64162
40767,93.64162
40800,93.75
40833,93.75
40867,93.75
40900,93.75
40933,93.75
40967,93.75
41000,93.75
41033,93.75
41067,93.75
41100,93.75
41133,93.75
41167,93.75
41200,93.75
41233,93.64162
41267,93.64162
41300,93.64162
41333,93.64162
41367,93.64162
41400,93.64162
41433,95.74468
41467,95.74468
41500,95.74468
41533,95.74468
41567,95.74468
41600,95.74468
41633,96.25668
41667,96.25668
41700,96.25668
41733,96.25668
41767,96.25668
41800,96.25668
41833,96.25668
41867,97.05882
41900,97.82609
41933,97.82609
41967,97.82609
42000,97.82609
42033,97.82609
42067,97.82609
42100,97.82609
42133,97.82609
42167,97.82609
42200,97.82609
42233,97.82609
42267,97.82609
42300,97.82609
42333,97.82609
42367,97.82609
42400,97.82609
42433,97.82609
42467,97.82609
42500,97.53695
42533,97.53695
42567,97.82609
42600,97.82609
42633,97.82609
42667,97.82609
42700,97.82609
42733,97.82609
42767,97.82609
42800,97.82609
42833,97.82609
42867,97.82609
42900,97.82609
42933,97.82609
42967,97.82609
43000,97.82609
43033,97.82609
43067,97.82609
43100,97.82609
43133,97.53695
43167,97.53695
43200,97.82609
43233,97.82609
43267,97.82609
43300,97.82609
43333,97.82609
43367,97.82609
43400,97.82609
43433,97.82609
43467,97.82609
43500,97.82609
43533,97.82609
43567,97.82609
43600,97.82609
43633,97.82609
43667,97.82609
43700,97.82609
43733,97.82609
43767,97.82609
43800,97.82609
43833,97.29729
43867,97.29729
43900,97.29729
43933,97.29729
43967,97.29729
44000,97.29729
44033,97.29729
44067,97.29729
44100,97.29729
44133,97.29729
44167,97.29729
44200,97.29729
44233,97.29729
44267,97.29729
44300,97.29729
44333,97.29729
44367,97.29729
44400,97.29729
44433,97.29729
44467,97.05882
44500,96.77419
44533,96.77419
44567,96.77419
44600,96.77419
44633,96.77419
44667,96.77419
44700,96.77419
44733,96.77419
44767,96.77419
44800,96.77419
44833,96.77419
44867,96.77419
44900,96.77419
44933,96.77419
44967,96.77419
45000,96.77419
45033,96.77419
45067,96.77419
45100,96.77419
45133,96.77419
45167,96.77419
45200,96.77419
45233,96.77419
45267,96.77419
45300,96.77419
45333,96.77419
45367,96.77419
45400,96.77419
45433,96.77419
45467,96.77419
45500,96.77419
45533,96.77419
45567,96.77419
45600,96.77419
45633,96.77419
45667,96.77419
45700,96.77419
45733,97.59036
45767,97.59036
45800,96.77419
45833,96.77419
45867,96.77419
45900,96.77419
45933,96.77419
45967,96.77419
46000,96.77419
46033,96.77419
46067,96.77419
46100,96.77419
46133,96.77419
46167,96.77419
46200,96.77419
46233,96.77419
46267,96.77419
46300,96.77419
46333,96.77419
46367,96.77419
46400,96.42857
46433,96.42857
46467,96.42857
46500,96.42857
46533,94.24084
46567,94.24084
46600,94.24084
46633,94.24084
46667,94.24084
46700,94.24084
46733,94.24084
46767,94.24084
46800,94.24084
46833,94.24084
46867,94.24084
46900,94.24084
46933,94.24084
46967,94.24084
47000,93.64162
47033,93.64162
47067,93.64162
47100,93.64162
47133,93.64162
47167,93.64162
47200,94.18604
47233,94.18604
47267,92.30769
47300,92.30769
47333,92.30769
47367,92.30769
47400,92.30769
47433,92.30769
47467,92.30769
47500,92.30769
47533,92.30769
47567,92.30769
47600,90.50279
47633,90.50279
47667,90.50279
47700,90.50279
47733,90.50279
47767,90.50279
47800,90.50279
47833,90.50279
47867,90.50279
47900,90.90909
47933,90.90909
47967,90.90909
48000,90.90909
48033,90.90909
48067,90.90909
48100,90.90909
48133,89.50276
48167,89.50276
48200,89.50276
48233,89.50276
48267,89.50276
48300,89.50276
48333,89.50276
48367,89.50276
48400,89.50276
48433,89.50276
48467,89.50276
48500,89.50276
48533,89.50276
48567,89.55224
48600,89.55224
48633,89.55224
48667,89.55224
48700,89.01099
48733,89.01099
48767,89.01099
48800,89.01099
48833,89.01099
48867,89.01099
48900,89.01099
48933,89.01099
48967,89.01099
49000,89.01099
49033,89.01099
49067,89.01099
49100,89.01099
49133,89.01099
49167,88.52459
49200,89.10891
49233,89.10891
49267,89.10891
49300,89.01099
49333,89.01099
49367,88.52459
49400,88.52459
49433,88.52459
49467,88.52459
49500,88.52459
49533,88.52459
49567,88.52459
49600,88.52459
49633,88.52459
49667,88.52459
49700,88.52459
49733,88.52459
49767,88.52459
49800,88.52459
49833,89.10891
49867,89.10891
49900,89.10891
49933,89.50276
49967,89.50276
50000,89.50276
50033,89.50276
50067,89.50276
50100,89.50276
50133,89.50276
50167,89.50276
50200,89.50276
50233,89.50276
50267,89.50276
50300,89.50276
50333,89.50276
50367,89.50276
50400,89.50276
50433,89.50276
50467,90.0
50500,90.0
50533,90.0
50567,90.0
50600,90.0
50633,89.50276
50667,89.50276
50700,89.50276
50733,89.50276
50767,89.50276
50800,89.50276
50833,89.50276
50867,89.50276
50900,89.50276
50933,89.50276
50967,89.50276
51000,89.50276
51033,89.50276
51067,89.50276
51100,90.0
51133,90.0
51167,90.0
51200,90.0
51233,90.0
51267,89.50276
51300,89.50276
51333,89.50276
51367,89.50276
51400,89.50276
51433,89.50276
51467,89.50276
51500,89.50276
51533,89.50276
51567,89.50276
51600,89.50276
51633,89.50276
51667,89.50276
51700,89.50276
51733,89.50276
51767,89.50276
51800,89.10891
51833,89.10891
51867,89.10891
51900,89.01099
51933,89.01099
51967,89.01099
52000,89.01099
52033,89.01099
52067,89.01099
52100,89.01099
52133,89.01099
52167,89.01099
52200,89.01099
52233,89.01099
52267,89.01099
52300,89.01099
52333,89.01099
52367,89.01099
52400,89.01099
52433,89.01099
52467,89.10891
52500,89.10891
52533,89.10891
52567,90.0
52600,90.0
52633,90.0
52667,90.0
52700,90.0
52733,90.0
52767,90.0
52800,90.0
52833,90.0
52867,90.0
52900,90.0
52933,90.0
52967,90.0
53000,90.0
53033,90.0
53067,90.0
53100,90.0
53133,90.0
53167,89.55224
53200,89.55224
53233,89.55224
53267,89.55224
53300,91.01124
53333,91.01124
53367,91.01124
53400,91.01124
53433,91.01124
53467,91.01124
53500,91.01124
53533,91.01124
53567,91.01124
53600,91.01124
53633,91.01124
53667,91.01124
53700,91.01124
53733,91.01124
53767,91.01124
53800,91.01124
53833,91.01124
53867,90.45226
53900,90.45226
53933,90.45226
53967,90.45226
54000,90.45226
54033,90.45226
54067,91.01124
54100,91.01124
54133,91.01124
54167,91.01124
54200,91.01124
54233,91.01124
54267,91.01124
54300,91.01124
54333,91.01124
54367,91.01124
54400,91.01124
54433,91.01124
54467,91.01124
54500,91.37056
54533,91.37056
54567,91.37056
54600,91.37056
54633,91.37056
54667,91.37056
54700,91.37056
54733,91.37056
54767,91.01124
54800,91.01124
54833,91.01124
54867,91.01124
54900,91.01124
54933,90.50279
54967,90.50279
55000,90.50279
55033,90.50279
55067,90.50279
55100,90.50279
55133,90.50279
55167,90.90909
55200,90.90909
55233,90.90909
55267,90.90909
55300,90.90909
55333,90.90909
55367,90.90909
55400,90.50279
55433,90.50279
55467,90.50279
55500,90.50279
55533,90.50279
55567,90.50279
55600,90.50279
55633,90.50279
55667,90.50279
55700,90.50279
55733,90.50279
55767,91.37056
55800,91.37056
55833,91.37056
55867,91.37056
55900,91.37056
55933,91.37056
55967,91.37056
56000,91.37056
56033,91.01124
56067,91.01124
56100,91.01124
56133,91.01124
56167,91.01124
56200,91.01124
56233,91.01124
56267,91.01124
56300,91.01124
56333,91.01124
56367,91.01124
56400,91.01124
56433,91.01124
56467,90.45226
56500,90.45226
56533,90.45226
56567,90.45226
56600,90.45226
56633,90.45226
56667,90.0
56700,90.0
56733,90.0
56767,90.0
56800,90.0
56833,90.0
56867,90.0
56900,90.0
56933,90.0
56967,90.0
57000,90.0
57033,90.0
57067,90.0
57100,90.45226
57133,90.45226
57167,90.45226
57200,90.45226
57233,90.45226
57267,90.45226
57300,90.50279
57333,90.50279
57367,90.50279
57400,90.50279
57433,90.50279
57467,90.50279
57500,90.50279
57533,90.50279
57567,90.50279
57600,90.50279
57633,90.50279
57667,90.50279
57700,90.50279
57733,90.50279
57767,90.45226
57800,90.45226
57833,90.45226
57867,90.45226
57900,90.45226
57933,90.45226
57967,90.50279
58000,90.50279
58033,90.50279
58067,90.50279
58100,90.50279
58133,90.50279
58167,90.50279
58200,90.50279
58233,90.50279
58267,90.50279
58300,90.50279
58333,90.50279
58367,90.50279
58400,90.50279
58433,90.50279
58467,90.0
58500,90.0
58533,90.0
58567,90.0
58600,90.0
58633,90.0
58667,90.0
58700,90.0
58733,90.0
58767,90.0
58800,90.0
58833,90.0
58867,90.0
58900,90.0
58933,90.0
58967,90.0
59000,90.0
59033,90.0
59067,90.0
59100,90.0
59133,90.0
59167,90.0
59200,90.0
59233,90.0
59267,90.0
59300,91.01124
59333,91.01124
59367,91.01124
59400,91.01124
59433,91.01124
59467,91.01124
59500,91.01124
